Gas_age	d13CO2	d13CO2_stdev
105.803	-6.676	0.061
105.804	-6.676	0.061
105.805	-6.676	0.061
105.806	-6.676	0.061
105.807	-6.676	0.061
105.808	-6.676	0.061
105.809	-6.676	0.061
105.810	-6.676	0.061
105.811	-6.676	0.061
105.812	-6.676	0.061
105.813	-6.676	0.061
105.814	-6.676	0.061
105.815	-6.676	0.061
105.816	-6.676	0.061
105.817	-6.676	0.061
105.818	-6.676	0.061
105.819	-6.676	0.061
105.820	-6.676	0.061
105.821	-6.676	0.061
105.822	-6.676	0.061
105.823	-6.676	0.061
105.824	-6.676	0.061
105.825	-6.676	0.061
105.826	-6.676	0.061
105.827	-6.676	0.061
105.828	-6.676	0.061
105.829	-6.676	0.061
105.830	-6.676	0.061
105.831	-6.676	0.061
105.832	-6.676	0.061
105.833	-6.676	0.061
105.834	-6.676	0.061
105.835	-6.676	0.061
105.836	-6.676	0.061
105.837	-6.676	0.061
105.838	-6.676	0.061
105.839	-6.676	0.061
105.840	-6.676	0.061
105.841	-6.676	0.061
105.842	-6.676	0.061
105.843	-6.676	0.061
105.844	-6.676	0.061
105.845	-6.676	0.061
105.846	-6.676	0.061
105.847	-6.676	0.061
105.848	-6.676	0.061
105.849	-6.676	0.061
105.850	-6.676	0.061
105.851	-6.676	0.061
105.852	-6.676	0.061
105.853	-6.676	0.061
105.854	-6.676	0.061
105.855	-6.676	0.061
105.856	-6.676	0.061
105.857	-6.676	0.061
105.858	-6.676	0.061
105.859	-6.676	0.061
105.860	-6.676	0.061
105.861	-6.676	0.061
105.862	-6.676	0.061
105.863	-6.676	0.061
105.864	-6.676	0.061
105.865	-6.676	0.061
105.866	-6.676	0.060
105.867	-6.676	0.060
105.868	-6.676	0.060
105.869	-6.676	0.060
105.870	-6.676	0.060
105.871	-6.676	0.060
105.872	-6.676	0.060
105.873	-6.676	0.060
105.874	-6.676	0.060
105.875	-6.676	0.060
105.876	-6.676	0.060
105.877	-6.676	0.060
105.878	-6.676	0.060
105.879	-6.676	0.060
105.880	-6.676	0.060
105.881	-6.676	0.060
105.882	-6.676	0.060
105.883	-6.675	0.060
105.884	-6.675	0.060
105.885	-6.675	0.060
105.886	-6.675	0.060
105.887	-6.675	0.060
105.888	-6.675	0.060
105.889	-6.675	0.060
105.890	-6.675	0.060
105.891	-6.675	0.060
105.892	-6.675	0.060
105.893	-6.675	0.060
105.894	-6.675	0.060
105.895	-6.675	0.060
105.896	-6.675	0.060
105.897	-6.675	0.060
105.898	-6.675	0.060
105.899	-6.675	0.060
105.900	-6.675	0.060
105.901	-6.675	0.060
105.902	-6.675	0.060
105.903	-6.675	0.060
105.904	-6.675	0.060
105.905	-6.675	0.060
105.906	-6.675	0.060
105.907	-6.675	0.060
105.908	-6.675	0.060
105.909	-6.675	0.060
105.910	-6.675	0.060
105.911	-6.675	0.060
105.912	-6.675	0.060
105.913	-6.675	0.060
105.914	-6.675	0.060
105.915	-6.675	0.060
105.916	-6.675	0.060
105.917	-6.675	0.060
105.918	-6.675	0.060
105.919	-6.675	0.060
105.920	-6.675	0.060
105.921	-6.675	0.060
105.922	-6.675	0.060
105.923	-6.675	0.060
105.924	-6.675	0.060
105.925	-6.675	0.060
105.926	-6.675	0.060
105.927	-6.675	0.060
105.928	-6.675	0.060
105.929	-6.675	0.060
105.930	-6.675	0.060
105.931	-6.675	0.060
105.932	-6.675	0.060
105.933	-6.675	0.060
105.934	-6.675	0.060
105.935	-6.675	0.060
105.936	-6.675	0.060
105.937	-6.675	0.060
105.938	-6.675	0.060
105.939	-6.675	0.060
105.940	-6.675	0.060
105.941	-6.675	0.060
105.942	-6.675	0.060
105.943	-6.675	0.060
105.944	-6.675	0.060
105.945	-6.675	0.060
105.946	-6.675	0.060
105.947	-6.675	0.060
105.948	-6.675	0.060
105.949	-6.675	0.060
105.950	-6.675	0.060
105.951	-6.675	0.060
105.952	-6.675	0.060
105.953	-6.675	0.060
105.954	-6.675	0.060
105.955	-6.675	0.060
105.956	-6.675	0.060
105.957	-6.675	0.060
105.958	-6.675	0.060
105.959	-6.675	0.060
105.960	-6.675	0.060
105.961	-6.675	0.060
105.962	-6.675	0.060
105.963	-6.675	0.060
105.964	-6.675	0.060
105.965	-6.675	0.060
105.966	-6.675	0.060
105.967	-6.675	0.060
105.968	-6.675	0.060
105.969	-6.675	0.060
105.970	-6.675	0.060
105.971	-6.675	0.060
105.972	-6.675	0.060
105.973	-6.675	0.060
105.974	-6.675	0.060
105.975	-6.675	0.060
105.976	-6.675	0.060
105.977	-6.675	0.060
105.978	-6.675	0.060
105.979	-6.675	0.060
105.980	-6.675	0.060
105.981	-6.675	0.060
105.982	-6.675	0.060
105.983	-6.675	0.060
105.984	-6.675	0.060
105.985	-6.675	0.060
105.986	-6.675	0.060
105.987	-6.675	0.060
105.988	-6.675	0.060
105.989	-6.675	0.060
105.990	-6.675	0.060
105.991	-6.675	0.060
105.992	-6.675	0.060
105.993	-6.675	0.060
105.994	-6.675	0.060
105.995	-6.675	0.060
105.996	-6.674	0.060
105.997	-6.674	0.060
105.998	-6.674	0.060
105.999	-6.674	0.060
106.000	-6.674	0.060
106.001	-6.674	0.060
106.002	-6.674	0.060
106.003	-6.674	0.060
106.004	-6.674	0.060
106.005	-6.674	0.060
106.006	-6.674	0.060
106.007	-6.674	0.060
106.008	-6.674	0.060
106.009	-6.674	0.060
106.010	-6.674	0.060
106.011	-6.674	0.060
106.012	-6.674	0.060
106.013	-6.674	0.060
106.014	-6.674	0.060
106.015	-6.674	0.060
106.016	-6.674	0.060
106.017	-6.674	0.060
106.018	-6.674	0.060
106.019	-6.674	0.060
106.020	-6.674	0.060
106.021	-6.674	0.060
106.022	-6.674	0.060
106.023	-6.674	0.060
106.024	-6.674	0.060
106.025	-6.674	0.060
106.026	-6.674	0.060
106.027	-6.674	0.060
106.028	-6.674	0.060
106.029	-6.674	0.060
106.030	-6.674	0.060
106.031	-6.674	0.060
106.032	-6.674	0.060
106.033	-6.674	0.060
106.034	-6.674	0.060
106.035	-6.674	0.060
106.036	-6.674	0.060
106.037	-6.674	0.060
106.038	-6.674	0.060
106.039	-6.674	0.060
106.040	-6.674	0.060
106.041	-6.674	0.060
106.042	-6.674	0.060
106.043	-6.674	0.060
106.044	-6.674	0.060
106.045	-6.674	0.060
106.046	-6.674	0.060
106.047	-6.674	0.060
106.048	-6.674	0.060
106.049	-6.674	0.060
106.050	-6.674	0.060
106.051	-6.674	0.060
106.052	-6.674	0.060
106.053	-6.674	0.060
106.054	-6.674	0.060
106.055	-6.674	0.060
106.056	-6.674	0.060
106.057	-6.674	0.060
106.058	-6.674	0.060
106.059	-6.674	0.060
106.060	-6.673	0.060
106.061	-6.673	0.060
106.062	-6.673	0.060
106.063	-6.673	0.060
106.064	-6.673	0.060
106.065	-6.673	0.060
106.066	-6.673	0.060
106.067	-6.673	0.060
106.068	-6.673	0.060
106.069	-6.673	0.060
106.070	-6.673	0.060
106.071	-6.673	0.060
106.072	-6.673	0.059
106.073	-6.673	0.059
106.074	-6.673	0.059
106.075	-6.673	0.059
106.076	-6.673	0.059
106.077	-6.673	0.059
106.078	-6.673	0.059
106.079	-6.673	0.059
106.080	-6.673	0.059
106.081	-6.673	0.059
106.082	-6.673	0.059
106.083	-6.673	0.059
106.084	-6.673	0.059
106.085	-6.673	0.059
106.086	-6.673	0.059
106.087	-6.673	0.059
106.088	-6.673	0.059
106.089	-6.673	0.059
106.090	-6.673	0.059
106.091	-6.673	0.059
106.092	-6.673	0.059
106.093	-6.673	0.059
106.094	-6.673	0.059
106.095	-6.673	0.059
106.096	-6.673	0.059
106.097	-6.673	0.059
106.098	-6.673	0.059
106.099	-6.673	0.059
106.100	-6.673	0.059
106.101	-6.673	0.059
106.102	-6.673	0.059
106.103	-6.673	0.059
106.104	-6.673	0.059
106.105	-6.673	0.059
106.106	-6.673	0.059
106.107	-6.673	0.059
106.108	-6.673	0.059
106.109	-6.673	0.059
106.110	-6.672	0.059
106.111	-6.672	0.059
106.112	-6.672	0.059
106.113	-6.672	0.059
106.114	-6.672	0.059
106.115	-6.672	0.059
106.116	-6.672	0.059
106.117	-6.672	0.059
106.118	-6.672	0.059
106.119	-6.672	0.059
106.120	-6.672	0.059
106.121	-6.672	0.059
106.122	-6.672	0.059
106.123	-6.672	0.059
106.124	-6.672	0.059
106.125	-6.672	0.059
106.126	-6.672	0.059
106.127	-6.672	0.059
106.128	-6.672	0.059
106.129	-6.672	0.059
106.130	-6.672	0.059
106.131	-6.672	0.059
106.132	-6.672	0.059
106.133	-6.672	0.059
106.134	-6.672	0.059
106.135	-6.672	0.059
106.136	-6.672	0.059
106.137	-6.672	0.059
106.138	-6.672	0.059
106.139	-6.672	0.059
106.140	-6.672	0.059
106.141	-6.672	0.059
106.142	-6.672	0.059
106.143	-6.672	0.059
106.144	-6.672	0.059
106.145	-6.672	0.059
106.146	-6.672	0.059
106.147	-6.672	0.059
106.148	-6.672	0.059
106.149	-6.672	0.059
106.150	-6.672	0.059
106.151	-6.672	0.059
106.152	-6.672	0.059
106.153	-6.672	0.059
106.154	-6.671	0.059
106.155	-6.671	0.059
106.156	-6.671	0.059
106.157	-6.671	0.059
106.158	-6.671	0.059
106.159	-6.671	0.059
106.160	-6.671	0.059
106.161	-6.671	0.059
106.162	-6.671	0.059
106.163	-6.671	0.059
106.164	-6.671	0.059
106.165	-6.671	0.059
106.166	-6.671	0.059
106.167	-6.671	0.059
106.168	-6.671	0.059
106.169	-6.671	0.059
106.170	-6.671	0.059
106.171	-6.671	0.059
106.172	-6.671	0.059
106.173	-6.671	0.059
106.174	-6.671	0.059
106.175	-6.671	0.059
106.176	-6.671	0.059
106.177	-6.671	0.059
106.178	-6.671	0.059
106.179	-6.671	0.059
106.180	-6.671	0.059
106.181	-6.671	0.059
106.182	-6.671	0.059
106.183	-6.671	0.059
106.184	-6.671	0.059
106.185	-6.671	0.059
106.186	-6.671	0.059
106.187	-6.671	0.059
106.188	-6.671	0.059
106.189	-6.671	0.059
106.190	-6.671	0.059
106.191	-6.671	0.059
106.192	-6.670	0.059
106.193	-6.670	0.059
106.194	-6.670	0.059
106.195	-6.670	0.059
106.196	-6.670	0.059
106.197	-6.670	0.059
106.198	-6.670	0.059
106.199	-6.670	0.059
106.200	-6.670	0.059
106.201	-6.670	0.059
106.202	-6.670	0.059
106.203	-6.670	0.059
106.204	-6.670	0.059
106.205	-6.670	0.059
106.206	-6.670	0.059
106.207	-6.670	0.059
106.208	-6.670	0.059
106.209	-6.670	0.059
106.210	-6.670	0.059
106.211	-6.670	0.059
106.212	-6.670	0.059
106.213	-6.670	0.059
106.214	-6.670	0.059
106.215	-6.670	0.059
106.216	-6.670	0.059
106.217	-6.670	0.059
106.218	-6.670	0.059
106.219	-6.670	0.059
106.220	-6.670	0.059
106.221	-6.670	0.059
106.222	-6.670	0.059
106.223	-6.670	0.059
106.224	-6.670	0.059
106.225	-6.670	0.059
106.226	-6.670	0.059
106.227	-6.670	0.059
106.228	-6.669	0.059
106.229	-6.669	0.059
106.230	-6.669	0.059
106.231	-6.669	0.059
106.232	-6.669	0.059
106.233	-6.669	0.059
106.234	-6.669	0.059
106.235	-6.669	0.059
106.236	-6.669	0.059
106.237	-6.669	0.059
106.238	-6.669	0.059
106.239	-6.669	0.059
106.240	-6.669	0.059
106.241	-6.669	0.059
106.242	-6.669	0.059
106.243	-6.669	0.058
106.244	-6.669	0.058
106.245	-6.669	0.058
106.246	-6.669	0.058
106.247	-6.669	0.058
106.248	-6.669	0.058
106.249	-6.669	0.058
106.250	-6.669	0.058
106.251	-6.669	0.058
106.252	-6.669	0.058
106.253	-6.669	0.058
106.254	-6.669	0.058
106.255	-6.669	0.058
106.256	-6.669	0.058
106.257	-6.669	0.058
106.258	-6.669	0.058
106.259	-6.669	0.058
106.260	-6.669	0.058
106.261	-6.668	0.058
106.262	-6.668	0.058
106.263	-6.668	0.058
106.264	-6.668	0.058
106.265	-6.668	0.058
106.266	-6.668	0.058
106.267	-6.668	0.058
106.268	-6.668	0.058
106.269	-6.668	0.058
106.270	-6.668	0.058
106.271	-6.668	0.058
106.272	-6.668	0.058
106.273	-6.668	0.058
106.274	-6.668	0.058
106.275	-6.668	0.058
106.276	-6.668	0.058
106.277	-6.668	0.058
106.278	-6.668	0.058
106.279	-6.668	0.058
106.280	-6.668	0.058
106.281	-6.668	0.058
106.282	-6.668	0.058
106.283	-6.668	0.058
106.284	-6.668	0.058
106.285	-6.668	0.058
106.286	-6.668	0.058
106.287	-6.668	0.058
106.288	-6.668	0.058
106.289	-6.668	0.058
106.290	-6.668	0.058
106.291	-6.668	0.058
106.292	-6.668	0.058
106.293	-6.667	0.058
106.294	-6.667	0.058
106.295	-6.667	0.058
106.296	-6.667	0.058
106.297	-6.667	0.058
106.298	-6.667	0.058
106.299	-6.667	0.058
106.300	-6.667	0.058
106.301	-6.667	0.058
106.302	-6.667	0.058
106.303	-6.667	0.058
106.304	-6.667	0.058
106.305	-6.667	0.058
106.306	-6.667	0.058
106.307	-6.667	0.058
106.308	-6.667	0.058
106.309	-6.667	0.058
106.310	-6.667	0.058
106.311	-6.667	0.058
106.312	-6.667	0.058
106.313	-6.667	0.058
106.314	-6.667	0.058
106.315	-6.667	0.058
106.316	-6.667	0.058
106.317	-6.667	0.058
106.318	-6.667	0.058
106.319	-6.667	0.058
106.320	-6.667	0.058
106.321	-6.667	0.058
106.322	-6.666	0.058
106.323	-6.666	0.058
106.324	-6.666	0.058
106.325	-6.666	0.058
106.326	-6.666	0.058
106.327	-6.666	0.058
106.328	-6.666	0.058
106.329	-6.666	0.058
106.330	-6.666	0.058
106.331	-6.666	0.058
106.332	-6.666	0.058
106.333	-6.666	0.058
106.334	-6.666	0.058
106.335	-6.666	0.058
106.336	-6.666	0.058
106.337	-6.666	0.058
106.338	-6.666	0.058
106.339	-6.666	0.058
106.340	-6.666	0.058
106.341	-6.666	0.058
106.342	-6.666	0.058
106.343	-6.666	0.058
106.344	-6.666	0.058
106.345	-6.666	0.058
106.346	-6.666	0.058
106.347	-6.666	0.058
106.348	-6.666	0.058
106.349	-6.666	0.058
106.350	-6.666	0.058
106.351	-6.665	0.058
106.352	-6.665	0.058
106.353	-6.665	0.058
106.354	-6.665	0.058
106.355	-6.665	0.058
106.356	-6.665	0.058
106.357	-6.665	0.058
106.358	-6.665	0.058
106.359	-6.665	0.058
106.360	-6.665	0.058
106.361	-6.665	0.058
106.362	-6.665	0.058
106.363	-6.665	0.058
106.364	-6.665	0.058
106.365	-6.665	0.058
106.366	-6.665	0.058
106.367	-6.665	0.058
106.368	-6.665	0.058
106.369	-6.665	0.058
106.370	-6.665	0.058
106.371	-6.665	0.058
106.372	-6.665	0.058
106.373	-6.665	0.058
106.374	-6.665	0.058
106.375	-6.665	0.058
106.376	-6.665	0.058
106.377	-6.665	0.058
106.378	-6.664	0.058
106.379	-6.664	0.058
106.380	-6.664	0.058
106.381	-6.664	0.058
106.382	-6.664	0.058
106.383	-6.664	0.058
106.384	-6.664	0.058
106.385	-6.664	0.058
106.386	-6.664	0.058
106.387	-6.664	0.058
106.388	-6.664	0.058
106.389	-6.664	0.058
106.390	-6.664	0.058
106.391	-6.664	0.058
106.392	-6.664	0.058
106.393	-6.664	0.058
106.394	-6.664	0.058
106.395	-6.664	0.058
106.396	-6.664	0.058
106.397	-6.664	0.058
106.398	-6.664	0.058
106.399	-6.664	0.058
106.400	-6.664	0.058
106.401	-6.664	0.057
106.402	-6.664	0.057
106.403	-6.664	0.057
106.404	-6.664	0.057
106.405	-6.663	0.057
106.406	-6.663	0.057
106.407	-6.663	0.057
106.408	-6.663	0.057
106.409	-6.663	0.057
106.410	-6.663	0.057
106.411	-6.663	0.057
106.412	-6.663	0.057
106.413	-6.663	0.057
106.414	-6.663	0.057
106.415	-6.663	0.057
106.416	-6.663	0.057
106.417	-6.663	0.057
106.418	-6.663	0.057
106.419	-6.663	0.057
106.420	-6.663	0.057
106.421	-6.663	0.057
106.422	-6.663	0.057
106.423	-6.663	0.057
106.424	-6.663	0.057
106.425	-6.663	0.057
106.426	-6.663	0.057
106.427	-6.663	0.057
106.428	-6.663	0.057
106.429	-6.663	0.057
106.430	-6.663	0.057
106.431	-6.662	0.057
106.432	-6.662	0.057
106.433	-6.662	0.057
106.434	-6.662	0.057
106.435	-6.662	0.057
106.436	-6.662	0.057
106.437	-6.662	0.057
106.438	-6.662	0.057
106.439	-6.662	0.057
106.440	-6.662	0.057
106.441	-6.662	0.057
106.442	-6.662	0.057
106.443	-6.662	0.057
106.444	-6.662	0.057
106.445	-6.662	0.057
106.446	-6.662	0.057
106.447	-6.662	0.057
106.448	-6.662	0.057
106.449	-6.662	0.057
106.450	-6.662	0.057
106.451	-6.662	0.057
106.452	-6.662	0.057
106.453	-6.662	0.057
106.454	-6.662	0.057
106.455	-6.662	0.057
106.456	-6.661	0.057
106.457	-6.661	0.057
106.458	-6.661	0.057
106.459	-6.661	0.057
106.460	-6.661	0.057
106.461	-6.661	0.057
106.462	-6.661	0.057
106.463	-6.661	0.057
106.464	-6.661	0.057
106.465	-6.661	0.057
106.466	-6.661	0.057
106.467	-6.661	0.057
106.468	-6.661	0.057
106.469	-6.661	0.057
106.470	-6.661	0.057
106.471	-6.661	0.057
106.472	-6.661	0.057
106.473	-6.661	0.057
106.474	-6.661	0.057
106.475	-6.661	0.057
106.476	-6.661	0.057
106.477	-6.661	0.057
106.478	-6.661	0.057
106.479	-6.661	0.057
106.480	-6.660	0.057
106.481	-6.660	0.057
106.482	-6.660	0.057
106.483	-6.660	0.057
106.484	-6.660	0.057
106.485	-6.660	0.057
106.486	-6.660	0.057
106.487	-6.660	0.057
106.488	-6.660	0.057
106.489	-6.660	0.057
106.490	-6.660	0.057
106.491	-6.660	0.057
106.492	-6.660	0.057
106.493	-6.660	0.057
106.494	-6.660	0.057
106.495	-6.660	0.057
106.496	-6.660	0.057
106.497	-6.660	0.057
106.498	-6.660	0.057
106.499	-6.660	0.057
106.500	-6.660	0.057
106.501	-6.660	0.057
106.502	-6.660	0.057
106.503	-6.660	0.057
106.504	-6.659	0.057
106.505	-6.659	0.057
106.506	-6.659	0.057
106.507	-6.659	0.057
106.508	-6.659	0.057
106.509	-6.659	0.057
106.510	-6.659	0.057
106.511	-6.659	0.057
106.512	-6.659	0.057
106.513	-6.659	0.057
106.514	-6.659	0.057
106.515	-6.659	0.057
106.516	-6.659	0.057
106.517	-6.659	0.057
106.518	-6.659	0.057
106.519	-6.659	0.057
106.520	-6.659	0.057
106.521	-6.659	0.057
106.522	-6.659	0.057
106.523	-6.659	0.057
106.524	-6.659	0.057
106.525	-6.659	0.057
106.526	-6.659	0.057
106.527	-6.658	0.057
106.528	-6.658	0.057
106.529	-6.658	0.057
106.530	-6.658	0.057
106.531	-6.658	0.057
106.532	-6.658	0.056
106.533	-6.658	0.056
106.534	-6.658	0.056
106.535	-6.658	0.056
106.536	-6.658	0.056
106.537	-6.658	0.056
106.538	-6.658	0.056
106.539	-6.658	0.056
106.540	-6.658	0.056
106.541	-6.658	0.056
106.542	-6.658	0.056
106.543	-6.658	0.056
106.544	-6.658	0.056
106.545	-6.658	0.056
106.546	-6.658	0.056
106.547	-6.658	0.056
106.548	-6.658	0.056
106.549	-6.658	0.056
106.550	-6.657	0.056
106.551	-6.657	0.056
106.552	-6.657	0.056
106.553	-6.657	0.056
106.554	-6.657	0.056
106.555	-6.657	0.056
106.556	-6.657	0.056
106.557	-6.657	0.056
106.558	-6.657	0.056
106.559	-6.657	0.056
106.560	-6.657	0.056
106.561	-6.657	0.056
106.562	-6.657	0.056
106.563	-6.657	0.056
106.564	-6.657	0.056
106.565	-6.657	0.056
106.566	-6.657	0.056
106.567	-6.657	0.056
106.568	-6.657	0.056
106.569	-6.657	0.056
106.570	-6.657	0.056
106.571	-6.657	0.056
106.572	-6.657	0.056
106.573	-6.656	0.056
106.574	-6.656	0.056
106.575	-6.656	0.056
106.576	-6.656	0.056
106.577	-6.656	0.056
106.578	-6.656	0.056
106.579	-6.656	0.056
106.580	-6.656	0.056
106.581	-6.656	0.056
106.582	-6.656	0.056
106.583	-6.656	0.056
106.584	-6.656	0.056
106.585	-6.656	0.056
106.586	-6.656	0.056
106.587	-6.656	0.056
106.588	-6.656	0.056
106.589	-6.656	0.056
106.590	-6.656	0.056
106.591	-6.656	0.056
106.592	-6.656	0.056
106.593	-6.656	0.056
106.594	-6.656	0.056
106.595	-6.655	0.056
106.596	-6.655	0.056
106.597	-6.655	0.056
106.598	-6.655	0.056
106.599	-6.655	0.056
106.600	-6.655	0.056
106.601	-6.655	0.056
106.602	-6.655	0.056
106.603	-6.655	0.056
106.604	-6.655	0.056
106.605	-6.655	0.056
106.606	-6.655	0.056
106.607	-6.655	0.056
106.608	-6.655	0.056
106.609	-6.655	0.056
106.610	-6.655	0.056
106.611	-6.655	0.056
106.612	-6.655	0.056
106.613	-6.655	0.056
106.614	-6.655	0.056
106.615	-6.655	0.056
106.616	-6.655	0.056
106.617	-6.654	0.056
106.618	-6.654	0.056
106.619	-6.654	0.056
106.620	-6.654	0.056
106.621	-6.654	0.056
106.622	-6.654	0.056
106.623	-6.654	0.056
106.624	-6.654	0.056
106.625	-6.654	0.056
106.626	-6.654	0.056
106.627	-6.654	0.056
106.628	-6.654	0.056
106.629	-6.654	0.056
106.630	-6.654	0.056
106.631	-6.654	0.056
106.632	-6.654	0.055
106.633	-6.654	0.055
106.634	-6.654	0.055
106.635	-6.654	0.055
106.636	-6.654	0.055
106.637	-6.654	0.055
106.638	-6.653	0.055
106.639	-6.653	0.055
106.640	-6.653	0.055
106.641	-6.653	0.055
106.642	-6.653	0.055
106.643	-6.653	0.055
106.644	-6.653	0.055
106.645	-6.653	0.055
106.646	-6.653	0.055
106.647	-6.653	0.055
106.648	-6.653	0.055
106.649	-6.653	0.055
106.650	-6.653	0.055
106.651	-6.653	0.055
106.652	-6.653	0.055
106.653	-6.653	0.055
106.654	-6.653	0.055
106.655	-6.653	0.055
106.656	-6.653	0.055
106.657	-6.653	0.055
106.658	-6.653	0.055
106.659	-6.652	0.055
106.660	-6.652	0.055
106.661	-6.652	0.055
106.662	-6.652	0.055
106.663	-6.652	0.055
106.664	-6.652	0.055
106.665	-6.652	0.055
106.666	-6.652	0.055
106.667	-6.652	0.055
106.668	-6.652	0.055
106.669	-6.652	0.055
106.670	-6.652	0.055
106.671	-6.652	0.055
106.672	-6.652	0.055
106.673	-6.652	0.055
106.674	-6.652	0.055
106.675	-6.652	0.055
106.676	-6.652	0.055
106.677	-6.652	0.055
106.678	-6.652	0.055
106.679	-6.652	0.055
106.680	-6.651	0.055
106.681	-6.651	0.055
106.682	-6.651	0.055
106.683	-6.651	0.055
106.684	-6.651	0.055
106.685	-6.651	0.055
106.686	-6.651	0.055
106.687	-6.651	0.055
106.688	-6.651	0.055
106.689	-6.651	0.055
106.690	-6.651	0.055
106.691	-6.651	0.055
106.692	-6.651	0.055
106.693	-6.651	0.055
106.694	-6.651	0.055
106.695	-6.651	0.055
106.696	-6.651	0.055
106.697	-6.651	0.055
106.698	-6.651	0.055
106.699	-6.651	0.055
106.700	-6.651	0.055
106.701	-6.650	0.055
106.702	-6.650	0.055
106.703	-6.650	0.055
106.704	-6.650	0.055
106.705	-6.650	0.055
106.706	-6.650	0.055
106.707	-6.650	0.055
106.708	-6.650	0.055
106.709	-6.650	0.055
106.710	-6.650	0.055
106.711	-6.650	0.055
106.712	-6.650	0.055
106.713	-6.650	0.055
106.714	-6.650	0.055
106.715	-6.650	0.055
106.716	-6.650	0.055
106.717	-6.650	0.054
106.718	-6.650	0.054
106.719	-6.650	0.054
106.720	-6.650	0.054
106.721	-6.650	0.054
106.722	-6.649	0.054
106.723	-6.649	0.054
106.724	-6.649	0.054
106.725	-6.649	0.054
106.726	-6.649	0.054
106.727	-6.649	0.054
106.728	-6.649	0.054
106.729	-6.649	0.054
106.730	-6.649	0.054
106.731	-6.649	0.054
106.732	-6.649	0.054
106.733	-6.649	0.054
106.734	-6.649	0.054
106.735	-6.649	0.054
106.736	-6.649	0.054
106.737	-6.649	0.054
106.738	-6.649	0.054
106.739	-6.649	0.054
106.740	-6.649	0.054
106.741	-6.649	0.054
106.742	-6.648	0.054
106.743	-6.648	0.054
106.744	-6.648	0.054
106.745	-6.648	0.054
106.746	-6.648	0.054
106.747	-6.648	0.054
106.748	-6.648	0.054
106.749	-6.648	0.054
106.750	-6.648	0.054
106.751	-6.648	0.054
106.752	-6.648	0.054
106.753	-6.648	0.054
106.754	-6.648	0.054
106.755	-6.648	0.054
106.756	-6.648	0.054
106.757	-6.648	0.054
106.758	-6.648	0.054
106.759	-6.648	0.054
106.760	-6.648	0.054
106.761	-6.648	0.054
106.762	-6.647	0.054
106.763	-6.647	0.054
106.764	-6.647	0.054
106.765	-6.647	0.054
106.766	-6.647	0.054
106.767	-6.647	0.054
106.768	-6.647	0.054
106.769	-6.647	0.054
106.770	-6.647	0.054
106.771	-6.647	0.054
106.772	-6.647	0.054
106.773	-6.647	0.054
106.774	-6.647	0.054
106.775	-6.647	0.054
106.776	-6.647	0.054
106.777	-6.647	0.054
106.778	-6.647	0.054
106.779	-6.647	0.054
106.780	-6.647	0.054
106.781	-6.647	0.054
106.782	-6.646	0.054
106.783	-6.646	0.054
106.784	-6.646	0.054
106.785	-6.646	0.054
106.786	-6.646	0.054
106.787	-6.646	0.054
106.788	-6.646	0.054
106.789	-6.646	0.054
106.790	-6.646	0.054
106.791	-6.646	0.054
106.792	-6.646	0.054
106.793	-6.646	0.054
106.794	-6.646	0.053
106.795	-6.646	0.053
106.796	-6.646	0.053
106.797	-6.646	0.053
106.798	-6.646	0.053
106.799	-6.646	0.053
106.800	-6.646	0.053
106.801	-6.646	0.053
106.802	-6.645	0.053
106.803	-6.645	0.053
106.804	-6.645	0.053
106.805	-6.645	0.053
106.806	-6.645	0.053
106.807	-6.645	0.053
106.808	-6.645	0.053
106.809	-6.645	0.053
106.810	-6.645	0.053
106.811	-6.645	0.053
106.812	-6.645	0.053
106.813	-6.645	0.053
106.814	-6.645	0.053
106.815	-6.645	0.053
106.816	-6.645	0.053
106.817	-6.645	0.053
106.818	-6.645	0.053
106.819	-6.645	0.053
106.820	-6.645	0.053
106.821	-6.644	0.053
106.822	-6.644	0.053
106.823	-6.644	0.053
106.824	-6.644	0.053
106.825	-6.644	0.053
106.826	-6.644	0.053
106.827	-6.644	0.053
106.828	-6.644	0.053
106.829	-6.644	0.053
106.830	-6.644	0.053
106.831	-6.644	0.053
106.832	-6.644	0.053
106.833	-6.644	0.053
106.834	-6.644	0.053
106.835	-6.644	0.053
106.836	-6.644	0.053
106.837	-6.644	0.053
106.838	-6.644	0.053
106.839	-6.644	0.053
106.840	-6.644	0.053
106.841	-6.643	0.053
106.842	-6.643	0.053
106.843	-6.643	0.053
106.844	-6.643	0.053
106.845	-6.643	0.053
106.846	-6.643	0.053
106.847	-6.643	0.053
106.848	-6.643	0.053
106.849	-6.643	0.053
106.850	-6.643	0.053
106.851	-6.643	0.053
106.852	-6.643	0.053
106.853	-6.643	0.053
106.854	-6.643	0.053
106.855	-6.643	0.053
106.856	-6.643	0.053
106.857	-6.643	0.053
106.858	-6.643	0.053
106.859	-6.643	0.053
106.860	-6.642	0.053
106.861	-6.642	0.053
106.862	-6.642	0.053
106.863	-6.642	0.053
106.864	-6.642	0.053
106.865	-6.642	0.053
106.866	-6.642	0.053
106.867	-6.642	0.053
106.868	-6.642	0.053
106.869	-6.642	0.053
